"SourcePath","Bytes","Extension","Sha256","Decision","Reason","TargetPath","TargetSha256"
"4.7-inch(684x1216)_ebook/.cache/clangd/index/my_waveform.h.823A565AF6850D88.idx","416",".idx","f3ccef6dc647cc1bcd6dc1f9a80ad09b908585312837b762a118c3ffae6a8893","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/my_waveform_du.h.AF6FB251FA291D1F.idx","1252",".idx","1bae99c54a9711bbb16dfceddd3927582dd52e4856df3a16f2ad398a3309ebd8","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/my_waveform_gc.h.429ECF83EC19D53E.idx","1242",".idx","c32ec573a20faa4b3a6c4bc10977af315b176f32499fe4ddde907ceac693529d","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/my_waveform_gl.h.933F9614F7C727A8.idx","776",".idx","d25bbf3795f88f3e9058ad2c31ce3ce4e5228520f2d90e628e426fec28c9666a","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/pca9555.c.074DF5598DB847A4.idx","3242",".idx","e9b1aaa1e27a46039651bbe47d015eb4c665fb4f2c33cfa37b6858c0f45ee25c","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/pca9555.c.6B1CC32BEDD00932.idx","3454",".idx","068ade060197cb961891b29835150902fd9235d70e2697a5da9fd668a5ffef45","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/pca9555.h.0E7624401BC111A0.idx","1714",".idx","97d9140f8fa29e8903a473b185a31878524b1eb89b68a6d451ac04cf8621057a","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/pca9555.h.D85E7C796D3DD678.idx","1714",".idx","6506df99aecb74a72d945f494b0ecda02a1dfedae234d628148347282058e357","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render.c.E51E4043B3029135.idx","16458",".idx","0e1d312a6481ab7a2b1737fe68567f36daf3fe080b43e02ccdb6eb2b6d5fadf0","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render.c.F2A35E611FA8C702.idx","17014",".idx","7d473c685207c62e89ad9d372df307175d6a231d1146d30fe5d3963f049687c6","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render.h.35F6EFA54E81D1FA.idx","648",".idx","8b63a19c831c76ab03e512313af9ee3169877b5113887c6f4e217df4e5c06c5a","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render.h.EF55BDE1B677644B.idx","662",".idx","1fe5baafa267149352aeb67f1b90ff32496201489631f00529a4bf404d9669bf","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_context.c.3FD0CEA5F957E162.idx","3494",".idx","f8bf9f362533f9e242b552403f9ab4bbb953dba5671ad55d1a70a23f69df0827","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_context.c.7A179F9DE8F4CD22.idx","3384",".idx","2cc0426a457473e21719ac782045bb348ce8a2f93e084b67aabe79141610911f","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_context.h.5F2E4C612565E433.idx","5176",".idx","3b1fa3e6e3362edfccb900d67b275101f2d368bac70fc940dac0d7fcbab73098","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_context.h.6380FEEC8158E930.idx","5006",".idx","db04d117aab3dd40dfc0157f35a8504ab7c8d07e92b80a4401691a59a81f529c","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_i2s.c.20B75E39EE8929C3.idx","460",".idx","f7c41f28b4e8999dde143fba90449575869d65d5bef61bdab70b349e94e57381","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_i2s.c.827EE20B63FE7572.idx","438",".idx","17520ccc2a4518bbe826d30b51d5fdebce7f3e760b75c7c87e7b8083de731840","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_i2s.h.58D80784AF81B795.idx","2548",".idx","f50816805347dfa0c3c56ca5bd3e7786a76f73fa2a8d679e185744943137d449","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_i2s.h.5E8D090422DD4BE1.idx","2534",".idx","b7f43fe564c9f77a97973d77174dfd2caceac12aa2ea77c2d59aecdc01901fc8","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_lcd.c.29FA0654324DF0EC.idx","7412",".idx","24c704a5afd9426a13696bc641958b8b53cb16e4e9c233ad5d1970f32123e1f3","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_lcd.c.29FD0D5D635DB3F1.idx","6980",".idx","5c19913b02ac1d7e0f18b33fda69cd6099515db8220c2a50bfcd2678204dc3da","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_lcd.h.91F3A37DB39ACB08.idx","1060",".idx","45bacd233f6c65c73bbe810868357e367493c7eabe2956f3d17a80297c4646c2","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_lcd.h.AE6724EC9D3FB0B2.idx","1158",".idx","db4ff66c88a85f3184b5d29b71ce9485e48726a303ded99c4bbfeaffadb5d45f","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_method.c.1829BD45D400789E.idx","626",".idx","ee50a581e09a0379d3349a2aef2219162fcfe3cee94a8782e047f994f1d084ef","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_method.c.3B6463F459D38607.idx","646",".idx","de1d3a1479e76a7e146029141bd492715c8f5b00bf668b107144fa081c34622e","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_method.h.723053A6CAE6742F.idx","1306",".idx","303fb65ab253b1db9d5c8baca9a289a6a8172a5154666c3ba6f6d58df1ef6cab","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/render_method.h.96645CB31DCE68C2.idx","896",".idx","5e738d0e69c4e56873f575a30a3f01e2cf4dd695b072bbb62c9e36b6e9b9571b","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/rmt_pulse.c.31ADAEB078E467F2.idx","438",".idx","4c01958f6d1240fed9d2beaa714f1288960957d7648b634d09aef47752392092","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/rmt_pulse.c.4534CE2051EE591F.idx","450",".idx","d9868050c2eb2f6c0b5fa96a25e969bc4e4c5f5c488c7f7e9f1010a58de2087a","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/tps65185.c.1DB1542FA89CCC48.idx","6044",".idx","f4188bb4ba75434a4c7cbfea5782f6a1dd44f981939e5de33c9fa73c154b661d","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/tps65185.c.5B09BCF71D4E6E27.idx","5522",".idx","55fa49898cda0379939a8b4ee36242d1c3383b7025713654215c5aadbe95007e","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/tps65185.h.2B7209D5F50F66C2.idx","2286",".idx","0cfa734495100ef999e489b05261622300125dab74ce55aeceae4a31359925c3","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/tps65185.h.3B23A5097A50A66A.idx","2384",".idx","732cf2310b6598928f4ed35e09b3e0bb18db9d9786138ec9d4b8aedd0e88dd0f","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/ui_manager.c.3D0D58EFC8D190A5.idx","16422",".idx","52db28e212e7d8c3fea1f4588723277480082148a15d591c18931d5fb299292d","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/ui_manager.c.CD1C7EB20F69D7B9.idx","12632",".idx","112e4f00a8379e5ba1c41590380a82b210ed8daca3e00b135a8a494929c69e26","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/ui_manager.h.31241D6AF4100C4A.idx","1778",".idx","f4e8be6b636db3b0b5675da8b148610e2eff097e95a940b225b622e4fcc785d0","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/ui_manager.h.54AF885720C85A02.idx","1734",".idx","ca106fe2e2a1b82092e9339d0841c84d3d24195953139e3fc89b7e3c995c0e68","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/ui_theme.c.0CF9BB21EBB71C84.idx","5108",".idx","2d46de27208f4c87c1232e561cf9b91f877e1e8bfea2be2619d119792b8c1296","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/ui_theme.c.2CFDE6547130743A.idx","5584",".idx","24e21b4ada48ca9f3e15a7b46e331d1f538637b235d23f3f52f6c735f0a365d6","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/ui_theme.h.27EE6878CCA225C1.idx","4328",".idx","f3561ea876085f6054fa9a3fe57eadce90e2b19191f293cd9778b8e8059b1afd","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/ui_theme.h.D75A3E051E75C355.idx","3962",".idx","d335343744466542212455fa3b86248f2fb3a6282a2fb944c314226a119da996","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/weather_client.c.035059402B44E1B6.idx","3340",".idx","fb836988d99842e009162780127b417466610df2a04aea4fa4fa056d543cfdf3","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/weather_client.h.D165EEEFDA2C5F50.idx","560",".idx","af8ac779b253f4cf6902377fd0f500cd5ba01049cecc2a0f9ceeede4f145ae66","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/web_server.c.4C903D58CE881113.idx","7622",".idx","040b6dc148c9e8ec152aad86698a443b1bff96a2ca3102302e8f5fb83f4aa608","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/web_server.c.B2C52A2DE9DACC98.idx","9376",".idx","0513c4acc9e73cd233eee68fd17982d2048fc4c5a328a561841d13c4e94199d8","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/web_server.h.45E06FA952A2C28F.idx","524",".idx","627d9d440326df1e273a75dc388a212dd589eda3e92cf2b8eba4de45b2337118","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/web_server.h.95A8E0F8539D9803.idx","438",".idx","3f8c875a1c9ceb2977bb68b0666298c3c2c55b7fabe941bb9ee49cf4255489dd","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/wifi_config.h.DA0DC1B4468C04C4.idx","242",".idx","8b9ed837942dabdb3232e1c976f286450b2ad0eda5f0fd818128f486ff53981c","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/wifi_config.h.F515A6066FCCAE45.idx","248",".idx","9f06e560a7e1136d91a1df4c0092a2fb63ae253e2e41f39b7a2a880ec103dbf4","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/wifi_manager.c.1BEA421DF13BE713.idx","6420",".idx","17b5e536247d2a8d8c99bba5b40c67624e49c72d3a5c57deea105b8e55d1d735","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/wifi_manager.c.C054F3EB910CDBCF.idx","6384",".idx","dacefd6e40878ef34b13d8a40636ec8d0a3de7c64b51e29766585245bd416903","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/wifi_manager.h.072D3DB27259B0B0.idx","688",".idx","e58f566bf86c13a45678ffb416c006dfc86521d76c93cf033404f15a15959276","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.cache/clangd/index/wifi_manager.h.F151ABED49E212C4.idx","792",".idx","88e42ceed0be474c2c052094fb9f9aec8f99ff604b0d34d8205f3ca2145b043d","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.clangd","39",".clangd","b64f692298e718f35ed78bfdff2d4eccba2d5f8e7b995a119a7cfffba463b931","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.vscode/c_cpp_properties.json","702",".json","8bfcc1c910fc79a54fd1e2e6e7b8e2b629dc2ccbb311fe3a2ca949fd30a9ea2f","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.vscode/extensions.json","31",".json","3cf2e0e2430e29a6f68ab4704118f335d9527ed12974fa953e664da0dfcf50e3","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.vscode/launch.json","244",".json","e81a6c4fc5c3e644853f4c61ba782df5713462777653307babadd9aa7124e23e","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/.vscode/settings.json","830",".json","38a74d4141c5195de8dd18fd581b549549452c7d0c3652209a34d2360c86a576","Exclude","Generated local unknown-origin or backup file","",""
"4.7-inch(684x1216)_ebook/CMakeLists.txt","212",".txt","9ca8ae45f52fe891c1e9ed82b4a4d0439c7c94216b30e8a866513e904dbd928e","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/CMakeLists.txt","9ca8ae45f52fe891c1e9ed82b4a4d0439c7c94216b30e8a866513e904dbd928e"
"4.7-inch(684x1216)_ebook/components/epdiy/CMakeLists.txt","1678",".txt","f19fe60660ee343b87b53545643421e62ddf4d55d4843c31e98f1de8be5e09e8","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/CMakeLists.txt","f19fe60660ee343b87b53545643421e62ddf4d55d4843c31e98f1de8be5e09e8"
"4.7-inch(684x1216)_ebook/components/epdiy/idf_component.yml","156",".yml","ba7eb83d4d3190cafb77666f93993d33a5a71112b6314c44fb7772b6f6a47981","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/idf_component.yml","ba7eb83d4d3190cafb77666f93993d33a5a71112b6314c44fb7772b6f6a47981"
"4.7-inch(684x1216)_ebook/components/epdiy/include/epd_img1.h","7893530",".h","fe57759a283217d88771ce6d5570c072a4932d810c5ca66362d35e52ddb96a67","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/include/epd_img1.h","fe57759a283217d88771ce6d5570c072a4932d810c5ca66362d35e52ddb96a67"
"4.7-inch(684x1216)_ebook/components/epdiy/src/board/colorLED_sk6812.c","5189",".c","7f971aa1757a60c493a8db50d53a46ff13bef881dec03d48445a1a946ffb625f","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/board/colorLED_sk6812.c","7f971aa1757a60c493a8db50d53a46ff13bef881dec03d48445a1a946ffb625f"
"4.7-inch(684x1216)_ebook/components/epdiy/src/board/colorLED_sk6812.h","1246",".h","fc5494d17c7b4c9bed77e704bf28a939d52cf4a5bf0222ac6d9301aadde42c08","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/board/colorLED_sk6812.h","fc5494d17c7b4c9bed77e704bf28a939d52cf4a5bf0222ac6d9301aadde42c08"
"4.7-inch(684x1216)_ebook/components/epdiy/src/board/epd_board.c","2999",".c","aeeaa193a5c282c51ef758039edd15d68455e040d113572cab9c72731f6346b7","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/board/epd_board.c","aeeaa193a5c282c51ef758039edd15d68455e040d113572cab9c72731f6346b7"
"4.7-inch(684x1216)_ebook/components/epdiy/src/board/epd_board_common.c","2747",".c","d73e2103627fe6160b30d5a9d85f5eb3e55bace862f752b08ef601e095965867","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/board/epd_board_common.c","d73e2103627fe6160b30d5a9d85f5eb3e55bace862f752b08ef601e095965867"
"4.7-inch(684x1216)_ebook/components/epdiy/src/board/epd_board_common.h","1284",".h","194f9543e238b938be8dfa639459616e7dc99dcd674f160b5fbedaa12317e205","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/board/epd_board_common.h","194f9543e238b938be8dfa639459616e7dc99dcd674f160b5fbedaa12317e205"
"4.7-inch(684x1216)_ebook/components/epdiy/src/board/epd_board_v7.c","14565",".c","2551024a73ddb3776e15f63d0a5dbd7b722935cd66fc4c445f68ba79d06ec8e4","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/board/epd_board_v7.c","2551024a73ddb3776e15f63d0a5dbd7b722935cd66fc4c445f68ba79d06ec8e4"
"4.7-inch(684x1216)_ebook/components/epdiy/src/board/pca9555.c","3218",".c","bada3ff4a28895e90637e69a279c789490ea41837dce88c9105fc008a1e7b440","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/board/pca9555.c","bada3ff4a28895e90637e69a279c789490ea41837dce88c9105fc008a1e7b440"
"4.7-inch(684x1216)_ebook/components/epdiy/src/board/pca9555.h","1055",".h","bf6afd9ba3c1b94ac3a400ea33eed7d7cd7c55ec405ce65c978eaeffd225e70d","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/board/pca9555.h","bf6afd9ba3c1b94ac3a400ea33eed7d7cd7c55ec405ce65c978eaeffd225e70d"
"4.7-inch(684x1216)_ebook/components/epdiy/src/board/tps65185.c","5010",".c","2f6695a995e476aa440f1b12031726daf1593b3c1c83e3532a7b521ce0df7e4d","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/board/tps65185.c","2f6695a995e476aa440f1b12031726daf1593b3c1c83e3532a7b521ce0df7e4d"
"4.7-inch(684x1216)_ebook/components/epdiy/src/board/tps65185.h","1419",".h","e12d061ff0d53ca28ca0023e312bb5318d3d79037b53368148ec6fadd5c023f2","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/board/tps65185.h","e12d061ff0d53ca28ca0023e312bb5318d3d79037b53368148ec6fadd5c023f2"
"4.7-inch(684x1216)_ebook/components/epdiy/src/board_specific.c","92",".c","a024072c346c16782cec8fee2973807553535e75222e27fc65c292031ce892fb","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/board_specific.c","a024072c346c16782cec8fee2973807553535e75222e27fc65c292031ce892fb"
"4.7-inch(684x1216)_ebook/components/epdiy/src/builtin_waveforms.c","471",".c","e786204b6cd8cf7d75f77ec1836c1ca1244c4d24e593b3a5496cbb9a4481024e","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/builtin_waveforms.c","e786204b6cd8cf7d75f77ec1836c1ca1244c4d24e593b3a5496cbb9a4481024e"
"4.7-inch(684x1216)_ebook/components/epdiy/src/diff.S","3394",".s","b2de631e867e80efc23947910f39af37b4baa55149e41c80691596a155423ecb","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/diff.S","b2de631e867e80efc23947910f39af37b4baa55149e41c80691596a155423ecb"
"4.7-inch(684x1216)_ebook/components/epdiy/src/displays.c","2067",".c","db5d2ed47243f6211f56e9f62e7ba666b7c6671f68ee0ededaba95ae8df3340a","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/displays.c","db5d2ed47243f6211f56e9f62e7ba666b7c6671f68ee0ededaba95ae8df3340a"
"4.7-inch(684x1216)_ebook/components/epdiy/src/epd_board.h","2747",".h","63029a81bacc80d3c7b2db6e3fff2cbb24d1bd32601be0d1c1f3c7ff57f05b03","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/epd_board.h","63029a81bacc80d3c7b2db6e3fff2cbb24d1bd32601be0d1c1f3c7ff57f05b03"
"4.7-inch(684x1216)_ebook/components/epdiy/src/epd_board_specific.h","1335",".h","d13263a116330ee1362184f25fd0dec6acf4270410a541712d55420363429dd0","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/epd_board_specific.h","d13263a116330ee1362184f25fd0dec6acf4270410a541712d55420363429dd0"
"4.7-inch(684x1216)_ebook/components/epdiy/src/epd_display.h","1181",".h","92787b2e19a7f1689f6243b7c297c4d121930c45eed4e02ec08d2f7ab61eb65b","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/epd_display.h","92787b2e19a7f1689f6243b7c297c4d121930c45eed4e02ec08d2f7ab61eb65b"
"4.7-inch(684x1216)_ebook/components/epdiy/src/epd_highlevel.h","5680",".h","1e70c7d7f7119454a3f8d6ab004ae33a4f37c079805473216ede4d92fb6d2567","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/epd_highlevel.h","1e70c7d7f7119454a3f8d6ab004ae33a4f37c079805473216ede4d92fb6d2567"
"4.7-inch(684x1216)_ebook/components/epdiy/src/epd_internals.h","3114",".h","6cd965fe5e6a79d3afce8d98993adb6baff584b447e01f1c811ef3209550242f","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/epd_internals.h","6cd965fe5e6a79d3afce8d98993adb6baff584b447e01f1c811ef3209550242f"
"4.7-inch(684x1216)_ebook/components/epdiy/src/epdiy.c","15387",".c","57f32184b042a957ae32be02af1da25fefe715abd2bfad0ef460b4d29ea5f465","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/epdiy.c","57f32184b042a957ae32be02af1da25fefe715abd2bfad0ef460b4d29ea5f465"
"4.7-inch(684x1216)_ebook/components/epdiy/src/epdiy.h","19400",".h","03571dfc865b18891c0f459bdf233171bcf7dacdb47b66512ea43b9e3a1184c0","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/epdiy.h","03571dfc865b18891c0f459bdf233171bcf7dacdb47b66512ea43b9e3a1184c0"
"4.7-inch(684x1216)_ebook/components/epdiy/src/font.c","12243",".c","f4c5ef1f6db6187999ba1c78233a904cabcb7edf7bebadaedbfcf73bc96a02dd","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/font.c","f4c5ef1f6db6187999ba1c78233a904cabcb7edf7bebadaedbfcf73bc96a02dd"
"4.7-inch(684x1216)_ebook/components/epdiy/src/hacks.cmake","3561",".cmake","e6d93de680991b54508f9c4b87ac2fc05e61eb015ddb42b80c61a84574883b71","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/hacks.cmake","e6d93de680991b54508f9c4b87ac2fc05e61eb015ddb42b80c61a84574883b71"
"4.7-inch(684x1216)_ebook/components/epdiy/src/highlevel.c","8068",".c","d4b9bdd37ba3f58d1cc4d7b37e4dc1ff4eb8a3c44689a148caab6fa0c161e6d6","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/highlevel.c","d4b9bdd37ba3f58d1cc4d7b37e4dc1ff4eb8a3c44689a148caab6fa0c161e6d6"
"4.7-inch(684x1216)_ebook/components/epdiy/src/Makefile","808","","fe507810479bcc849eb8d84424d7c1e35320317b529e976f3b91fee918158f44","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/Makefile","fe507810479bcc849eb8d84424d7c1e35320317b529e976f3b91fee918158f44"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_common/line_queue.c","2173",".c","3fdb60681eaf6775a8ad72ac36165647fe4295a462fd80cb77a6dae0f2a29ea4","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_common/line_queue.c","3fdb60681eaf6775a8ad72ac36165647fe4295a462fd80cb77a6dae0f2a29ea4"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_common/line_queue.h","1047",".h","70cd54837772807c88ed5c4e83c788adde5b6bd73dc1a0f3b568427603b581a5","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_common/line_queue.h","70cd54837772807c88ed5c4e83c788adde5b6bd73dc1a0f3b568427603b581a5"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_common/lut.c","19589",".c","6faa8e0f9410e74eb48a89bc6a077b8e98db50e00e180a8a8830434e689b91c0","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_common/lut.c","6faa8e0f9410e74eb48a89bc6a077b8e98db50e00e180a8a8830434e689b91c0"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_common/lut.h","1281",".h","9f503986411c14d0eb69948f64eef78259ba25464279f199e1f834f237930c45","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_common/lut.h","9f503986411c14d0eb69948f64eef78259ba25464279f199e1f834f237930c45"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_common/lut.S","3624",".s","8aa056ac43479b777c5a27263809dc6846bebaeb8a3371b3dd755fd719427a62","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_common/lut.S","8aa056ac43479b777c5a27263809dc6846bebaeb8a3371b3dd755fd719427a62"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_common/render_context.c","3417",".c","b3a4699d46d1152a5abf949c3504cb2a2a1d73cafedf3e5dd60092525598b319","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_common/render_context.c","b3a4699d46d1152a5abf949c3504cb2a2a1d73cafedf3e5dd60092525598b319"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_common/render_context.h","2952",".h","ad30ed79be94a5fb6915bbde298576853c2632037fd58336d41af5c25daa8bda","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_common/render_context.h","ad30ed79be94a5fb6915bbde298576853c2632037fd58336d41af5c25daa8bda"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_common/render_method.c","335",".c","5ef8eaed6945bf007ac098c238f2df585d6e8a66a6e7dabb31d680c9df8bbb5c","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_common/render_method.c","5ef8eaed6945bf007ac098c238f2df585d6e8a66a6e7dabb31d680c9df8bbb5c"
"4.7-inch(684x1216)_ebook/components/epdiy/src/output_common/render_method.h","725",".h","089c4975019d3239b12b0f60aa7fa7c28f6b278327e182fead193f8907fbf6a4","Import","Vendor-authorized reference firmware","materials/reference-firmware/ebook/components/epdiy/src/output_common/render_method.h","089c4975019d3239b12b0f60aa7fa7c28f6b278327e182fead193f8907fbf6a4"
